"","X1","title","averageRating","numVotes","genre1","genre2","genre3","runtimeMinutes","titleType","rank","studio","lifetime_gross","year","oscar_year","oscar_win","oscar_nom","actor1","actor2","actor3","actor4","actor5","actor6","actor7","actor8","actor9","actor10"
"386",5589,"Inspector Gadget",4.3,351,"Action","Adventure","Animation",22,"tvSeries",760,"BV",97403112,1999,NA,"No","No","Tara Strong","Derek McGrath","Scott McCord","Julie Lemieux","Ivan Sherry","Cory Doran",NA,NA,NA,NA
"387",5590,"Inspector Gadget",6.8,16989,"Action","Adventure","Animation",30,"tvSeries",760,"BV",97403112,1999,NA,"No","No","Frank Welker","Holly Berger","Don Adams",NA,NA,NA,NA,NA,NA,NA
"388",5594,"Instinct",6.6,5318,"Crime","Drama","Mystery",60,"tvSeries",2447,"BV",34105207,1999,NA,"No","No","Alan Cumming","Daniel Ings","Bojana Novakovic","Danny Mastrogiorgio","Naveen Andrews",NA,NA,NA,NA,NA
"389",5608,"Intervention",7.9,2301,"Adventure","Drama","Reality-TV",44,"tvSeries",16530,"All.",279,2007,NA,"No","No","Mark Behar",NA,NA,NA,NA,NA,NA,NA,NA,NA
"390",5613,"Interview",2.8,33,"Drama","Horror","Thriller",6,"tvSeries",9146,"SPC",416951,2007,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391",5619,"Intimate Strangers",9.1,7,"Drama",NA,NA,60,"tvSeries",6867,"ParC",2110589,2004,NA,"No","No","Patricia Lawrence","Michael Craze","Anthony Bate","Jenny Donnison","Tim Meats","Ian Charleson","Diane Mercer","Barbara Markham","Isabelle Amyes","Robert Swann"
"392",5634,"Intruders",6.7,3249,"Fantasy","Mystery","Thriller",45,"tvSeries",12018,"MNE",69136,2012,NA,"No","No","John Simm","Andrew Airlie","Karin Konoval","Daryl Shuttleworth","Tory Kittles",NA,NA,NA,NA,NA
"393",5635,"Intruders",6.4,1168,"Biography","Horror","Mystery",163,"tvSeries",12018,"MNE",69136,2012,NA,"No","No","Susan Blakely",NA,NA,NA,NA,NA,NA,NA,NA,NA
"394",5656,"Iron Man",6.7,2525,"Action","Adventure","Animation",30,"tvSeries",71,"Par.",318412101,2008,NA,"No","No","Dorian Harewood","James Warwick","Ed Gilbert",NA,NA,NA,NA,NA,NA,NA
"395",5659,"Iron Man",6.5,961,"Action","Animation","Sci-Fi",25,"tvSeries",71,"Par.",318412101,2008,NA,"No","No","Travis Willingham","Daran Norris",NA,NA,NA,NA,NA,NA,NA,NA
"396",5661,"Iron Man",6.6,811,"Action","Animation","Sci-Fi",NA,"tvSeries",71,"Par.",318412101,2008,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397",5669,"Irreversible",7.5,11,"Comedy",NA,NA,30,"tvSeries",8234,"Lions",792200,2003,NA,"No","No","Jonathan Uziel","Muli Shulman","Iris Bahr","Yael Amit","Gala Kogan","Noa Koler","Doron Nesher","Shmuel Vilozni","Noa Hedaya","Adi Ashkenazi"
"398",5689,"It Takes Two",7,63,"Comedy",NA,NA,30,"tvSeries",3532,"WB",19474589,1995,NA,"No","No","Randy Lowell","Joel Brooks","Della Reese","Richard Crenna",NA,NA,NA,NA,NA,NA
"399",5807,"Jinn",3.5,8694,"Drama","Fantasy","Horror",30,"tvSeries",10293,"Free",202348,2014,NA,"No","No","Hana Chamoun","Sultan Alkhail",NA,NA,NA,NA,NA,NA,NA,NA
"400",5857,"Josie and the Pussycats",6.2,1590,"Animation","Comedy","Family",30,"tvSeries",4143,"Uni.",14271015,2001,NA,"No","No","Sherry Alberoni","Janet Waldo","Barbara Pariot","Don Messick","Casey Kasem","Cheryl Ladd","Jerry Dexter",NA,NA,NA
"401",5862,"Journey to the Center of the Earth",7.7,83,"Animation","Family","Fantasy",30,"tvSeries",705,"WB (NL)",101704370,2008,NA,"No","No","Jane Webb","Ted Knight","Pat Harrington Jr.",NA,NA,NA,NA,NA,NA,NA
"402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403",5897,"Jumanji",6.3,1426,"Action","Adventure","Animation",22,"tvSeries",733,"Sony",100475249,1995,NA,"No","No","Melanie Chartoff","Kevin Schon","Debi Derryberry","Danny Mann","Sherman Howard","Tim Curry","Billy West",NA,NA,NA
"404",5946,"Justice",7.8,21,"Drama",NA,NA,60,"tvSeries",12917,"Juj.",39895,2004,NA,"No","No","John Bryans","Margaret Lockwood","Anthony Valentine","John Stone",NA,NA,NA,NA,NA,NA
"405",5948,"Justice",8,1536,"Crime","Drama","Thriller",60,"tvSeries",12917,"Juj.",39895,2004,NA,"No","No","Mark Deklin","Kerr Smith",NA,NA,NA,NA,NA,NA,NA,NA
"406",5949,"Justice League",8.5,37518,"Action","Adventure","Animation",22,"tvSeries",152,"WB",229024295,2017,NA,"No","No","Phil LaMarr","Michael Rosenbaum","Carl Lumbly","George Newbern",NA,NA,NA,NA,NA,NA
"407",6001,"Keeping Up with the Joneses",7.9,13,"Comedy",NA,NA,NA,"tvSeries",4050,"Fox",14904426,2016,NA,"No","No","Jeffrey Brathwaite","Michael Holford","Izaiah Cornibert","Krystal Jordan","Erskine Niles","Denise Collymore","Rotchell Gibbons","Daniel Best",NA,NA
"408",6005,"Kelly",7.7,19,"Action","Adventure","Family",30,"tvSeries",8989,"Par.",469777,1981,NA,"No","No","Orion Erickson","Gil Tucker","Katy Brinson","Ailsa Piper","Charmaine Gorman","Anthony Hawkins",NA,NA,NA,NA
"409",6029,"Kick",6.6,104,"Comedy","Family","Romance",NA,"tvSeries",6655,"UTV",2472695,2014,NA,"No","No","Raji James","George Kapiniaris","Nicole Chamoun","Stephen Lopez","Zoe Ventoura",NA,NA,NA,NA,NA
"410",6080,"King Kong",7,123,"Animation",NA,NA,30,"tvSeries",169,"Uni.",218080025,2005,NA,"No","No","Paul Soles","Alfie Scopp","Carl Banas",NA,NA,NA,NA,NA,NA,NA
"411",6092,"King of the Hill",7.3,42694,"Animation","Comedy","Drama",30,"tvSeries",7620,"Gram.",1214231,1993,NA,"No","No","Stephen Root","Mike Judge","David Herman","Kathy Najimy","Brittany Murphy","Ashley Gardner",NA,NA,NA,NA
"412",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413",6194,"La Familia",6.4,5,"Comedy",NA,NA,24,"tvSeries",15921,"FM",3696,2018,NA,"No","No","Norman Issa","Shira Naor","Niv Sultan","Shifi Aloni","Yonathan Gottlieb","Rotem Abuhab","Mariano Idelman",NA,NA,NA
"414",6195,"La Femme Nikita",7.5,8534,"Action","Drama","Romance",60,"tvSeries",5746,"Gold.",5017971,1991,NA,"No","No","Carlo Rota","Don Francks","Alberta Watson","Cindy Dolenc","Roy Dupuis","Peta Wilson","Eugene Robert Glazer","Lindsay Collins","Matthew Ferguson",NA
"415",6196,"La La Land",7.8,351,"Comedy",NA,NA,NA,"tvSeries",359,"LG/S",151101803,2016,2016,"No","Yes","Marc Wootton","Scott Sedita","Ethan Stone","Melinda Augustina","Hedo Davis","Vida Harlow",NA,NA,NA,NA
"416",6240,"Land of the Lost",7,755,"Adventure","Comedy","Family",23,"tvSeries",1733,"Uni.",49438370,2009,NA,"No","No","Tom Allard","Ed Gale","Timothy Bottoms","Robert Gavin",NA,NA,NA,NA,NA,NA
"417",6241,"Land of the Lost",7.1,2289,"Adventure","Family","Fantasy",30,"tvSeries",1733,"Uni.",49438370,2009,NA,"No","No","Kathy Coleman","Ron Harper","Spencer Milligan","Phillip Paley",NA,NA,NA,NA,NA,NA
"418",6253,"Lassie",6.6,2593,"Adventure","Drama","Family",30,"tvSeries",4777,"Par.",9979683,1994,NA,"No","No","Tommy Rettig","June Lockhart","Lassie the Dog","Robert Bray","Jan Clayton","Hugh Reilly",NA,NA,NA,NA
"419",6255,"Lassie",7.1,45,"Adventure","Animation","Comedy",22,"tvSeries",4777,"Par.",9979683,1994,NA,"No","No","Dominic Gould","Maxime Jarquin",NA,NA,NA,NA,NA,NA,NA,NA
"420",6272,"Last Man Standing",7.6,26593,"Comedy",NA,NA,30,"tvSeries",3662,"NL",18115927,1996,NA,"No","No","Molly Ephraim","Hector Elizondo","Jordan Masterson","Nancy Travis","Amanda Fuller",NA,NA,NA,NA,NA
"421",6275,"Last Man Standing",8.7,424,"Reality-TV",NA,NA,60,"tvSeries",3662,"NL",18115927,1996,NA,"No","No","Ralf Little",NA,NA,NA,NA,NA,NA,NA,NA,NA
"422",6283,"Last Resort",7.4,20564,"Action","Drama","Mystery",60,"tvSeries",13005,"TSG",37283,2001,NA,"No","No","Sahr Ngaujah","Daisy Betts","Scott Speedman","Andre Braugher",NA,NA,NA,NA,NA,NA
"423",6297,"Lawless",7.8,39,"Drama",NA,NA,60,"tvSeries",2256,"Wein.",37400127,2012,NA,"No","No","Brian Bosworth","Janet Hubert","W. Paul Bodie","Robert Deacon","Jay Amor","Rus Blackwell","Peter Paul DeLeo",NA,NA,NA
"424",6318,"Leave It to Beaver",7.5,6027,"Comedy","Family",NA,30,"tvSeries",4610,"Uni.",10925060,1997,NA,"No","No","Stanley Fafara","Hugh Beaumont","Barbara Billingsley","Robert 'Rusty' Stevens","Jerry Mathers","Ken Osmond",NA,NA,NA,NA
"425",6344,"Leila",4.5,6473,"Drama","Sci-Fi",NA,48,"tvSeries",15628,"FRun",5294,1999,NA,"No","No","Seema Biswas","Jaspal Singh","Siddharth","Vidhi Chitalia","Rahul Khanna","Jagjeet Sandhu",NA,NA,NA,NA
"426",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428",6360,"Let It Ride",7.6,14,"Reality-TV",NA,NA,NA,"tvSeries",5760,"Par.",4973285,1989,NA,"No","No","Zach Ness","Justin Lynch",NA,NA,NA,NA,NA,NA,NA,NA
"429",6369,"Lethal Weapon",7.9,33059,"Action","Comedy","Crime",44,"tvSeries",1258,"WB",65207127,1987,NA,"No","No","Chandler Kinney","Dante Brown","Damon Wayans","Keesha Sharp","Kevin Rahm","Johnathan Fernandez","Michelle Mitchenor",NA,NA,NA
"430",6380,"Level Up",4.2,865,"Action","Comedy","Sci-Fi",30,"tvSeries",16347,"FB",1469,2016,NA,"No","No","Connor Del Rio","Gaelan Connell","Lonny Ross","Erik McNamee","Samuel Patrick Chu","Aimee Carrero",NA,NA,NA,NA
"431",6397,"Life",8.3,31686,"Crime","Drama","Mystery",45,"tvSeries",1294,"Uni.",63886029,1999,NA,"No","No","Robin Weigert","William Atherton","Damian Lewis",NA,NA,NA,NA,NA,NA,NA
"432",6404,"Life as We Know It",7.9,3014,"Comedy","Drama","Romance",43,"tvSeries",1584,"WB",53374681,2010,NA,"No","No","Jessica Lucas","Sean Faris","Chris Lowell","D.B. Sweeney",NA,NA,NA,NA,NA,NA
"433",6405,"Life as We Know It",7.1,12,"Comedy",NA,NA,NA,"tvSeries",1584,"WB",53374681,2010,NA,"No","No","Paul Chequer","Steven Alvey","Stephanie Cole","Barnaby Kay","Andy Clarkson","Olivia Colman",NA,NA,NA,NA
"434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435",6431,"Lights Out",8,2937,"Crime","Drama","Sport",60,"tvSeries",1206,"WB (NL)",67268835,2016,NA,"No","No","Pablo Schreiber","Reg E. Cathey","Meredith Hagner","Lily Pilblad","Holt McCallany","Billy Brown","Ryann Shane",NA,NA,NA
"436",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437",6446,"Limbo",6.3,41,"Action","Drama","Family",14,"tvSeries",6840,"Sony",2160710,1999,NA,"No","No","William Rudbeck Lindhardt","Jakob Hansen",NA,NA,NA,NA,NA,NA,NA,NA
"438",6453,"Limitless",7.7,57484,"Comedy","Crime","Drama",42,"tvSeries",988,"Rela.",79249455,2011,NA,"No","No","Mary Elizabeth Mastrantonio","Michael Devine","Ron Rifkin","Jennifer Carpenter","Tom Degnan","Michael James Shaw",NA,NA,NA,NA
"439",6485,"Little Dorrit",8.2,7863,"Drama","Mystery","Romance",420,"tvSeries",7889,"Can.",1025228,1988,NA,"No","No","Andy Serkis","Emma Pierson","Judy Parfitt","Tom Courtenay","Alun Armstrong","Rosie Cavaliero",NA,NA,NA,NA
"440",6493,"Little Men",7.4,258,"Drama","Family",NA,60,"tvSeries",11357,"Leg.",104255,1998,NA,"No","No","Spencer Rochfort","Michelle Burke","Britt Irvin","Rachel Skarsten","Corey Sevier",NA,NA,NA,NA,NA
"441",6504,"Little Monsters",5.7,6,"Animation","Family","Fantasy",NA,"tvSeries",8232,"UA",793775,1989,NA,"No","No","Melissa Sinden","Jill Shilling","Richard Pearce",NA,NA,NA,NA,NA,NA,NA
"442",6519,"Live Free or Die",7.7,388,"Reality-TV",NA,NA,NA,"tvSeries",14525,"Think",13836,2007,NA,"No","No","Dan Nachtrab","Jeff Wilburn",NA,NA,NA,NA,NA,NA,NA,NA
"443",6530,"Loaded",6.5,989,"Comedy","Drama",NA,41,"tvSeries",12766,"Mira.",44231,1996,NA,"No","No","Mary McCormack","Lolly Adefope","Samuel Anderson","Jim Howick","Jonny Sweet","Scarlett Alice Johnson","Aimee-Ffion Edwards","Michael Brandon",NA,NA
"444",6535,"Local Hero",7.4,64,"Crime","Thriller",NA,NA,"tvSeries",5526,"WB",5895761,1983,NA,"No","No","Suk-hwan Ahn","Chul-min Lee","Kyung Jin","Bo-mi Kim","Son-won Lee","So-Yeon Ji","Kyung-hun Kang",NA,NA,NA
"445",6537,"Lock Up",8,68,"Crime","Drama",NA,30,"tvSeries",3270,"TriS",22099847,1989,NA,"No","No","Joan Granville","Macdonald Carey","John Doucette","Don Eitner","Olive Carey","Dick Geary","H.E. West",NA,NA,NA
"446",6541,"Lockdown",7.3,183,"Documentary","Reality-TV",NA,NA,"tvSeries",9050,"Inn.",449482,2003,NA,"No","No","Rodd Houston","Eric Salazar","David Whatley Zepeda",NA,NA,NA,NA,NA,NA,NA
"447",6560,"Lone Star",6.9,815,"Drama",NA,NA,60,"tvSeries",4401,"SPC",12408986,1996,NA,"No","No","David Keith","James Wolk","Denton Blane Everett","Chad Faust","Eloise Mumford","Adrianne Palicki","Jon Voight",NA,NA,NA
"448",6572,"Look",7,180,"Drama",NA,NA,30,"tvSeries",14303,"Vita.",16136,2007,NA,"No","No","Brendan Kelly","Sonny Gibson","Adam Bitterman","Colton Haynes","Lee Reherman","Sharon Hinnendael","Haley Hudson","Ali Cobrin",NA,NA
"449",6597,"Lore",6.7,3939,"Documentary","Horror",NA,40,"tvSeries",7984,"MBox",970325,2013,NA,"No","No","Jürgen Prochnow","Steven Berkoff","Adam Goldberg","Robert Patrick","Aaron Mahnke","Colm Feore","Paula Malcomson",NA,NA,NA
"450",6617,"Lost in Space",7.2,52644,"Adventure","Drama","Family",60,"tvSeries",1177,"NL",69117629,1998,NA,"No","No","Ignacio Serricchio","Maxwell Jenkins","Parker Posey","Molly Parker","Toby Stephens",NA,NA,NA,NA,NA
"451",6619,"Lost in Space",7.2,5842,"Adventure","Comedy","Family",60,"tvSeries",1177,"NL",69117629,1998,NA,"No","No","June Lockhart","Marta Kristen","Jonathan Harris",NA,NA,NA,NA,NA,NA,NA
"452",6631,"Love Actually",5.4,5,"Romance",NA,NA,45,"tvSeries",1398,"Uni.",59696144,2003,NA,"No","No","Pinfeng Li","Da-hae Lee","Yunshen Zhou","Zhihua Wang","Hongjin Chen","Ruijia Zhang","Joe Cheng Yuan Chang",NA,NA,NA
"453",6665,"Love Story",5.6,29,"Drama","Romance",NA,60,"tvSeries",659,"Par.",106397186,1970,1970,"No","Yes","Tina Andrews","Dean Jagger","Clifton Davis","Kay Lenz","Samantha Eggar",NA,NA,NA,NA,NA
"454",6694,"Lovesick",8.1,12841,"Comedy",NA,NA,24,"tvSeries",4733,"WB",10171304,1983,NA,"No","No","Joshua McGuire","Daniel Ings","Yasmine Akram","Antonia Thomas","Jessica Ellerby","Johnny Flynn","Richard Thomson",NA,NA,NA
"455",6697,"Loving",7,270,"Drama","Romance",NA,30,"tvSeries",5111,"Focus",7751969,2016,NA,"No","No","Robert Tyler","Noelle Beck","Lisa Peluso","Jessica Collins",NA,NA,NA,NA,NA,NA
"456",6710,"Luck",7.5,5217,"Drama","Sport",NA,52,"tvSeries",10776,"Stu18",149333,2009,NA,"No","No","Jill Hennessy","Nick Nolte","Kevin Dunn","John Ortiz","Richard Kind",NA,NA,NA,NA,NA
"457",6733,"Luther",8.5,109029,"Crime","Drama","Mystery",60,"tvSeries",5551,"RS",5791328,2003,NA,"No","No","Michael Smiley","Steven Mackintosh","Ruth Wilson","Dermot Crowley","Paul McGann",NA,NA,NA,NA,NA
"458",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459",6760,"Macbeth",5.8,12,"Drama","Family",NA,119,"tvSeries",15013,"Truly",9613,2007,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460",6764,"Machete",6.8,17,"Drama",NA,NA,NA,"tvSeries",2922,"Fox",26593646,2010,NA,"No","No","Bela Padilla","Aljur Abrenica","Anita Linda","Chariz Solomon","John Arcilla",NA,NA,NA,NA,NA
"461",6776,"Mad Love",6.6,4118,"Comedy","Romance",NA,30,"tvSeries",3978,"BV",15453274,1995,NA,"No","No","Rachel Boston","Chris Parnell","Martin Starr","Jason Biggs",NA,NA,NA,NA,NA,NA
"462",6801,"Made",5.8,718,"Reality-TV",NA,NA,44,"tvSeries",5677,"Art.",5313300,2001,NA,"No","No","Jackie Buck","Rita Torres","Adrienne Houghton",NA,NA,NA,NA,NA,NA,NA
"463",6804,"Made in America",8.4,71,"Documentary",NA,NA,22,"tvSeries",1893,"WB",44942695,1993,NA,"No","No","Lindsay McGrail","Darin Ferraro","Diane Charles","Chase White","John Ratzenberger",NA,NA,NA,NA,NA
"464",6809,"Made in Heaven",8.3,5325,"Drama","Romance",NA,50,"tvSeries",5862,"Lori",4572845,1987,NA,"No","No","Arjun Mathur","Jim Sarbh","Sobhita Dhulipala","Ivan Rodrigues","Zachary Coffin","Kalki Koechlin",NA,NA,NA,NA
"465",6815,"Madeline",6.9,1145,"Animation","Family",NA,30,"tvSeries",2734,"Sony",29967750,1998,NA,"No","No","A.J. Bond","Scott McNeil","Andrea Libman","Stevie Vallance","Kristin Fairlie","Kelly Sheridan","Tracey Lee Smythe",NA,NA,NA
"466",6821,"Madhouse",6.1,24,"Comedy",NA,NA,NA,"tvSeries",3377,"Orion",21036771,1990,NA,"No","No","Susie Blake","Jeffrey Holland","Sherrie Hewson","Toni Palmer","Michael Barrymore",NA,NA,NA,NA,NA
"467",6823,"Madison",7.2,121,"Drama",NA,NA,30,"tvSeries",8868,"UA",517262,2005,NA,"No","No","Jerry Wasserman","Chad Willett","David Lovgren","Matt Hill","Shaira Holman","Yee Jee Tso","Michelle Beaudoin",NA,NA,NA
"468",6829,"Maggie",7.9,33,"Comedy",NA,NA,30,"tvSeries",10405,"RAtt.",187112,2015,NA,"No","No","Todd Giebenhain","Melissa Samuels","Ann Cusack","Alison Martin","Francesca P. Roberts","John Getz","John Slattery","Janet Carroll",NA,NA
"469",6870,"Mama",8.1,111,"Comedy","Drama","Family",30,"tvSeries",1114,"Uni.",71628180,2013,NA,"No","No","Alice Frost","Peggy Wood","Patty McCormack","Rosemary Rice",NA,NA,NA,NA,NA,NA
"470",6898,"Man with a Plan",6.9,6402,"Comedy",NA,NA,30,"tvSeries",13167,"Fred",33402,1996,NA,"No","No","Hala Finley","Kali Rocha","Matthew McCann","Matt Cook","Liza Snyder","Kevin Nealon","Grace Kaufman","Matt LeBlanc",NA,NA
"471",6911,"Manhattan",7.8,7305,"Drama","History","War",55,"tvSeries",2122,"MGM",39946780,1979,NA,"No","No","Dylan B. Warren","Ashley Zukerman","John Benjamin Hickey","Harry Lloyd","Katja Herbers","Michael Chernus",NA,NA,NA,NA
"472",6930,"Mansome",5.7,32,"Comedy","Documentary",NA,NA,"tvSeries",13050,"Pala.",36280,2012,NA,"No","No","C.J. Leede","Jamie Keohane","Ryan Jillian","Johnathan Fernandez","Sarah Natochenny","Roger Hailes","Dan Soder",NA,NA,NA
"473",6950,"Marie",6,50,"Documentary","Talk-Show",NA,60,"tvSeries",6635,"MGM",2507995,1985,NA,"No","No","Laura McKenzie","Marie Osmond","Eric A. Stromer",NA,NA,NA,NA,NA,NA,NA
"474",6957,"Marius",8.2,9,"Adventure","Drama","History",420,"tvSeries",14996,"KL",9781,2014,NA,"No","No","Vytautas Grigolis","Valentina Braude","Zane Jancevska",NA,NA,NA,NA,NA,NA,NA
"475",6990,"Masquerade",7,107,"Adventure","Thriller",NA,60,"tvSeries",3931,"MGM",15855828,1988,NA,"No","No","René Enríquez","Morgan Brittany","Kirstie Alley","Katia Christine","Rod Taylor","Greg Evigan","Eugene Roche",NA,NA,NA
"476",6996,"Masterminds",8.1,170,"Crime","Documentary",NA,60,"tvSeries",7000,"Sony",1935539,1997,NA,"No","No","Devin Upham","David Rego","Erica Day","Robert Skeates","Kevin Busch","Albert Duic",NA,NA,NA,NA
"477",7002,"Matador",5.7,955,"Action","Crime","Sci-Fi",48,"tvSeries",10254,"WA",206952,1988,NA,"No","No","Gabriel Luna","Nicky Whelan","Tanc Sade","Louis Ozawa Changchien","Alfred Molina",NA,NA,NA,NA,NA
"478",7003,"Matador",9.2,3564,"Drama",NA,NA,67,"tvSeries",10254,"WA",206952,1988,NA,"No","No","Elin Reimer","Buster Larsen","Holger Juul Hansen",NA,NA,NA,NA,NA,NA,NA
"479",7021,"Maverick",8,2310,"Comedy","Western",NA,60,"tvSeries",707,"WB",101631272,1994,NA,"No","No","Roger Moore","Mark Tapscott","Chubby Johnson","James Garner","Gage Clarke","Lane Chandler",NA,NA,NA,NA
"480",7031,"Max Steel",6.3,434,"Action","Animation","Sci-Fi",30,"tvSeries",6109,"ORF",3818664,2016,NA,"No","No","Jacob Vargas","Edward Asner",NA,NA,NA,NA,NA,NA,NA,NA
"481",7032,"Max Steel",6.8,672,"Action","Adventure","Animation",23,"tvSeries",6109,"ORF",3818664,2016,NA,"No","No","Mark Oliver","Omari Newton","Michael Dobson","Kathleen Barr","Sam Vincent","Brian Dobson",NA,NA,NA,NA
"482",7053,"McHale's Navy",7.4,2171,"Comedy","War",NA,30,"tvSeries",5880,"Uni.",4529843,1997,NA,"No","No","Bob Hastings","Carl Ballantine","Tim Conway","Yoshio Yoda",NA,NA,NA,NA,NA,NA
"483",7083,"Meet the Parents",3.9,28,"Comedy",NA,NA,30,"tvSeries",305,"Uni.",166244045,2000,NA,"No","No","Dominic Coleman","Charlotte Palmer","Jane Cunliffe","Scott Hazell","Polly Parsons","Emma Holmes","Jessica Knappett","Ed Hall",NA,NA
"484",7112,"Men at Work",7.1,7835,"Comedy","Drama","Romance",30,"tvSeries",3882,"Triu",16247964,1990,NA,"No","No","Adam Busch","Kelen Coleman","Meredith Hagner","J.K. Simmons","Michael Cassidy","David Krumholtz",NA,NA,NA,NA
"485",7125,"Mental",7.1,2273,"Drama",NA,NA,45,"tvSeries",14187,"Da.",17669,2013,NA,"No","No","Marisa Ramirez","Annabella Sciorra","Derek Webster","Chris Vance","Edwin Hodge","Warren Kole",NA,NA,NA,NA
"486",7132,"Mercy",7.1,2770,"Drama",NA,NA,60,"tvSeries",16081,"Una.",2967,1996,NA,"No","No","Joey Naber","Guillermo Díaz","Taylor Schilling","James Le Gros",NA,NA,NA,NA,NA,NA
"487",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488",7158,"Miami Vice",7.4,21138,"Action","Crime","Drama",48,"tvSeries",1308,"Uni.",63450470,2006,NA,"No","No","Don Johnson","Olivia Brown","Michael Talbott","Philip Michael Thomas","Edward James Olmos","Julio Oscar Mechoso",NA,NA,NA,NA
"489",7166,"Mickey",6.3,13,"Comedy",NA,NA,30,"tvSeries",9686,"Slg.",294758,2004,NA,"No","No","Brian Nash","Emmaline Henry","Sammee Tong","Bobby Van",NA,NA,NA,NA,NA,NA
"490",7180,"Midnight Sun",7.5,3785,"Crime","Drama","Mystery",55,"tvSeries",4828,"Global Road",9561064,2018,NA,"No","No","Jakob Hultcrantz Hansson","Albin Grenholm","Richard Ulfsäter","Gustaf Hammarsten","Jeremy Corallo","Leïla Bekhti",NA,NA,NA,NA
"491",7201,"Millennium",8,9260,"Crime","Drama","Horror",45,"tvSeries",5556,"Fox",5777099,1989,NA,"No","No","Bill Smitrovich","Lance Henriksen","Megan Gallagher","Stephen J. Lang","Terry O'Quinn","Brittany Tiplady","Kristen Cloke",NA,NA,NA
"492",7214,"Mind Games",6.4,1498,"Drama",NA,NA,60,"tvSeries",11685,"MGM",85085,1989,NA,"No","No","Katherine Cunningham","Kelly Carevic",NA,NA,NA,NA,NA,NA,NA,NA
"493",7221,"Minority Report",5.9,9366,"Action","Crime","Drama",42,"tvSeries",460,"Fox",132072926,2002,NA,"No","No","Jennifer Cheon Garcia","Wilmer Valderrama","Meagan Good","Daniel London","Nick Zano","Li Jun Li","Laura Regan","Reed Diamond",NA,NA
"494",7231,"Mirror Mirror",8.1,15,"Comedy",NA,NA,NA,"tvSeries",1270,"Rela.",64935167,2012,NA,"No","No","Robert G. McKay","Gudger Goodyear","Dan Chen","Joe Tex","Jennifer Betit Yen","Joe Tex",NA,NA,NA,NA
"495",7254,"Missing",6.9,9298,"Action","Drama","Thriller",60,"tvSeries",4187,"Uni.",1.4e+07,1982,1982,"No","Yes","Tereza Voriskova","Sean Bean","Laura Donnelly","Ashley Judd","Adriano Giannini","Bruno Mello","Andrea Stefancikova",NA,NA,NA
"496",7263,"Mission: Impossible",7.9,7240,"Action","Adventure","Crime",50,"tvSeries",252,"Par.",180981856,1996,NA,"No","No","Lesley Ann Warren","Barbara Bain","Martin Landau","Lynda Day George","Leonard Nimoy",NA,NA,NA,NA,NA
"497",7264,"Mission: Impossible",7.6,3175,"Action","Adventure","Crime",47,"tvSeries",252,"Par.",180981856,1996,NA,"No","No","Terry Markwell","Bob Johnson","Peter Graves",NA,NA,NA,NA,NA,NA,NA
"498",7284,"Mobsters",7.2,22,"Action","Adventure","Comedy",NA,"tvSeries",3458,"Uni.",20246790,1991,NA,"No","No","Taly Vasilyev","Spencer Mathis","John Cuzick","Giuseppe Lentini","Ben Cheung","Tommy Gunn","Lukas DiSparrow",NA,NA,NA
"499",7298,"Molly",6,9,"Adventure","Drama","Family",90,"tvSeries",14188,"MGM",17650,1999,NA,"No","No","Daniela Denby-Ashe","Emma Fildes","Monika Domanska","Maciej Orlos","Barbara Dembinska","Andrzej Blumenfeld",NA,NA,NA,NA
"500",7329,"Monster",8.6,16865,"Animation","Crime","Drama",24,"tvSeries",2426,"NM",34469210,2003,NA,"No","No","Ichirô Nagai","Tsutomu Isobe","Hidenobu Kiuchi","Richard Epcar",NA,NA,NA,NA,NA,NA
"501",7331,"Monster",6,689,"Mystery","Thriller",NA,55,"tvSeries",2426,"NM",34469210,2003,NA,"No","No","Gørild Mauseth","Agnes Born","Reidar Sørensen",NA,NA,NA,NA,NA,NA,NA
